ID,TransactionDate,CustomerName,Amount,Status,Region
TXN-174797,2024-12-07,Bob Johnson,229.43,Completed,North
TXN-104754,2024-12-19,Charlie Davis,110.42,Pending,South
TXN-161676,2024-12-03,Sam Wilson,16.44,Cancelled,North
TXN-134931,2024-12-26,Elena Rodriguez,416.15,Pending,North
TXN-073590,2024-12-27,Bob Johnson,369.06,Completed,West
TXN-193481,2024-12-08,Bob Johnson,71.2,Completed,East
TXN-101260,2024-12-08,Sam Wilson,497.41,Pending,West
TXN-011437,2024-12-26,Sam Wilson,89.58,Completed,West
TXN-025638,2024-12-01,Jane Smith,333.55,Pending,South
TXN-095466,2024-12-04,Charlie Davis,293.75,Completed,East
TXN-119881,2024-12-20,Bob Johnson,337.09,Pending,North
TXN-029394,2024-12-29,Alice Brown,478.34,Completed,West
TXN-104674,2024-12-19,Alice Brown,316.29,Completed,East
TXN-015520,2024-12-03,Jane Smith,36.08,Completed,East
TXN-198012,2024-12-22,Jane Smith,185.36,Cancelled,East
TXN-048667,2024-12-16,John Doe,10.56,Pending,East
TXN-070509,2024-12-05,John Doe,152.83,Completed,East
TXN-144181,2024-12-30,Jane Smith,305.03,Pending,South
TXN-000491,2024-12-10,Alice Brown,372.98,Pending,North
TXN-016116,2024-12-12,Bob Johnson,36.49,Completed,North
TXN-169486,2024-12-31,Bob Johnson,127.4,Cancelled,North
TXN-091681,2024-12-25,Jane Smith,99.33,Cancelled,South
TXN-062116,2024-12-31,Charlie Davis,299.78,Pending,West
TXN-047175,2024-12-06,Elena Rodriguez,253.68,Pending,South
TXN-044644,2024-12-18,Bob Johnson,406.4,Cancelled,South
TXN-030260,2024-12-04,Alice Brown,410.76,Completed,North
TXN-069466,2024-12-12,Bob Johnson,45.54,Cancelled,North
TXN-175164,2024-12-31,Jane Smith,478.24,Pending,North
TXN-001846,2024-12-10,Elena Rodriguez,441.85,Cancelled,North
TXN-190593,2024-12-24,Bob Johnson,237.47,Pending,East
TXN-011605,2024-12-28,Alice Brown,112.65,Pending,South
TXN-035263,2024-12-20,Alice Brown,16.71,Cancelled,West
TXN-056842,2024-12-31,John Doe,108.13,Completed,South
TXN-043453,2024-12-30,Alice Brown,215.85,Cancelled,North
TXN-109493,2024-12-21,Bob Johnson,390.5,Completed,South
TXN-202181,2024-12-18,Elena Rodriguez,56.13,Cancelled,East
TXN-111281,2024-12-09,Elena Rodriguez,142.95,Cancelled,South
TXN-171713,2024-12-30,John Doe,285.78,Cancelled,South
TXN-179758,2024-12-24,Bob Johnson,301.28,Cancelled,South
TXN-019870,2024-12-24,Charlie Davis,332.33,Cancelled,North
TXN-193373,2024-12-21,Jane Smith,418.59,Completed,East
TXN-159059,2024-12-14,Charlie Davis,440.11,Completed,North
TXN-118468,2024-12-27,John Doe,292.37,Cancelled,West
TXN-009832,2024-12-15,Elena Rodriguez,81.87,Pending,North
TXN-070709,2024-12-15,Charlie Davis,118.61,Cancelled,West
TXN-197847,2024-12-08,Elena Rodriguez,156.78,Completed,North
TXN-033925,2024-12-01,Jane Smith,150.87,Cancelled,North
TXN-107708,2024-12-27,John Doe,164.45,Completed,West
TXN-069617,2024-12-20,Bob Johnson,434.1,Cancelled,West
TXN-136462,2024-12-25,John Doe,483.37,Pending,North
TXN-032736,2024-12-31,Bob Johnson,477.56,Pending,West
TXN-126271,2024-12-24,Jane Smith,309.49,Cancelled,West
TXN-059762,2024-12-10,Charlie Davis,382.33,Pending,East
TXN-021588,2024-12-09,Charlie Davis,432.43,Pending,North
TXN-165176,2024-12-01,Elena Rodriguez,393.46,Cancelled,West
TXN-054755,2024-12-27,Alice Brown,394.33,Pending,West
TXN-193841,2024-12-17,Alice Brown,178.45,Cancelled,East
TXN-142775,2024-12-31,Elena Rodriguez,98.14,Pending,East
TXN-187461,2024-12-22,Alice Brown,310.44,Completed,South
TXN-011478,2024-12-08,Sam Wilson,48.86,Completed,East
TXN-179830,2024-12-12,Sam Wilson,434.46,Completed,East
TXN-022239,2024-12-22,Charlie Davis,48.04,Pending,West
TXN-057230,2024-12-19,Charlie Davis,330.38,Pending,North
TXN-166468,2024-12-04,Bob Johnson,429.78,Pending,West
TXN-094852,2024-12-13,Sam Wilson,172.79,Pending,South
TXN-113567,2024-12-31,Jane Smith,295.68,Cancelled,North
TXN-009046,2024-12-01,Bob Johnson,464.48,Cancelled,West
TXN-088145,2024-12-01,John Doe,134.91,Completed,South
TXN-121612,2024-12-02,Bob Johnson,16.23,Cancelled,West
TXN-022408,2024-12-12,Alice Brown,267.62,Completed,North
TXN-026738,2024-12-15,John Doe,414.08,Completed,North
TXN-191533,2024-12-15,Sam Wilson,84.52,Completed,East
TXN-009324,2024-12-21,Bob Johnson,364.7,Completed,North
TXN-205401,2024-12-19,Alice Brown,36.22,Cancelled,South
TXN-015318,2024-12-24,Elena Rodriguez,344.36,Cancelled,West
TXN-087085,2024-12-26,Bob Johnson,267.87,Cancelled,East
TXN-145124,2024-12-19,Charlie Davis,401.87,Pending,East
TXN-141952,2024-12-17,John Doe,485.12,Completed,North
TXN-130009,2024-12-16,Alice Brown,279.21,Cancelled,South
TXN-197118,2024-12-02,Alice Brown,176.94,Completed,West
TXN-170667,2024-12-22,Elena Rodriguez,271.56,Pending,North
TXN-155576,2024-12-18,Bob Johnson,180.32,Completed,East
TXN-174200,2024-12-15,John Doe,107.26,Completed,West
TXN-105432,2024-12-25,Alice Brown,497.75,Cancelled,West
TXN-104592,2024-12-04,Sam Wilson,344.07,Completed,West
TXN-023118,2024-12-14,Alice Brown,258.36,Pending,South
TXN-111875,2024-12-22,Elena Rodriguez,285.9,Completed,East
TXN-119836,2024-12-28,Bob Johnson,134.48,Completed,South
TXN-106415,2024-12-17,Elena Rodriguez,465.39,Cancelled,East
TXN-160106,2024-12-13,Sam Wilson,366.33,Completed,East
TXN-046220,2024-12-12,Elena Rodriguez,181.11,Cancelled,East
TXN-023382,2024-12-10,Alice Brown,45.54,Pending,East
TXN-004963,2024-12-21,Alice Brown,205.52,Pending,West
TXN-099696,2024-12-05,Sam Wilson,303.44,Cancelled,East
TXN-000022,2024-12-02,Charlie Davis,229.84,Pending,East
TXN-140497,2024-12-20,Alice Brown,339.59,Cancelled,West
TXN-048921,2024-12-08,Sam Wilson,313.96,Cancelled,North
TXN-050488,2024-12-13,Bob Johnson,282.0,Completed,West
TXN-060754,2024-12-27,Jane Smith,268.65,Pending,West
TXN-047673,2024-12-19,Charlie Davis,466.16,Pending,West
TXN-051043,2024-12-17,Charlie Davis,477.75,Pending,East
TXN-055968,2024-12-20,Charlie Davis,327.02,Pending,South
TXN-183390,2024-12-31,John Doe,193.86,Pending,North
TXN-032853,2024-12-24,Alice Brown,189.89,Completed,North
TXN-132716,2024-12-03,Bob Johnson,128.5,Pending,East
TXN-027431,2024-12-03,Jane Smith,162.42,Pending,North
TXN-144087,2024-12-16,Bob Johnson,312.58,Cancelled,West
TXN-139737,2024-12-05,Jane Smith,358.68,Completed,West
TXN-034715,2024-12-15,Elena Rodriguez,137.07,Completed,South
TXN-072866,2024-12-19,Bob Johnson,360.92,Completed,South
TXN-078839,2024-12-29,Charlie Davis,199.56,Completed,South
TXN-129441,2024-12-15,Jane Smith,308.67,Completed,East
TXN-191676,2024-12-05,Sam Wilson,388.58,Pending,East
TXN-152648,2024-12-21,Sam Wilson,90.2,Pending,West
TXN-138141,2024-12-13,John Doe,388.17,Cancelled,West
TXN-200946,2024-12-23,Jane Smith,318.83,Cancelled,East
TXN-067669,2024-12-16,Bob Johnson,423.46,Cancelled,North
TXN-000802,2024-12-16,Charlie Davis,363.38,Pending,West
TXN-163974,2024-12-29,Alice Brown,159.09,Pending,West
TXN-183522,2024-12-10,Sam Wilson,242.98,Cancelled,West
TXN-166464,2024-12-24,Alice Brown,60.12,Pending,West
TXN-189204,2024-12-10,Alice Brown,247.64,Completed,South
TXN-159755,2024-12-14,Alice Brown,186.68,Pending,East
TXN-103899,2024-12-05,Charlie Davis,44.5,Pending,North
TXN-017174,2024-12-19,Sam Wilson,141.59,Pending,West
TXN-005669,2024-12-05,Alice Brown,230.33,Completed,East
TXN-016023,2024-12-15,Charlie Davis,341.61,Pending,North
TXN-198135,2024-12-31,Jane Smith,307.15,Pending,South
TXN-166898,2024-12-21,John Doe,61.64,Completed,East
TXN-081569,2024-12-16,Bob Johnson,31.82,Completed,West
TXN-165112,2024-12-16,Alice Brown,191.33,Pending,West
TXN-183034,2024-12-15,Jane Smith,245.1,Cancelled,North
TXN-146950,2024-12-08,Elena Rodriguez,176.71,Completed,East
TXN-079395,2024-12-23,Sam Wilson,202.83,Cancelled,West
TXN-014986,2024-12-03,Sam Wilson,412.98,Completed,East
TXN-100784,2024-12-21,Charlie Davis,286.27,Pending,West
TXN-179136,2024-12-07,Bob Johnson,230.94,Pending,North
TXN-177546,2024-12-05,Alice Brown,460.91,Cancelled,West
TXN-194167,2024-12-10,Jane Smith,478.85,Completed,East
TXN-165581,2024-12-04,Sam Wilson,241.98,Cancelled,West
TXN-199313,2024-12-11,Charlie Davis,311.1,Completed,North
TXN-015323,2024-12-10,Charlie Davis,107.19,Cancelled,East
TXN-046611,2024-12-19,Jane Smith,273.35,Pending,South
TXN-008112,2024-12-21,Jane Smith,135.74,Pending,East
TXN-042063,2024-12-03,Charlie Davis,382.3,Completed,North
TXN-103262,2024-12-05,Alice Brown,319.33,Pending,West
TXN-131126,2024-12-29,Charlie Davis,352.71,Cancelled,East
TXN-029004,2024-12-03,John Doe,91.28,Completed,West
TXN-137230,2024-12-07,Bob Johnson,191.75,Completed,North
TXN-010780,2024-12-24,Charlie Davis,334.36,Cancelled,East
TXN-004548,2024-12-25,Elena Rodriguez,36.4,Cancelled,West
TXN-203829,2024-12-22,Jane Smith,154.01,Pending,West
TXN-151010,2024-12-26,Bob Johnson,41.96,Completed,East
TXN-176144,2024-12-03,Bob Johnson,194.49,Pending,North
TXN-182089,2024-12-01,Alice Brown,88.41,Pending,South
TXN-082333,2024-12-14,Sam Wilson,318.59,Cancelled,South
TXN-099999,2024-12-16,Alice Brown,318.23,Completed,West
TXN-099827,2024-12-07,John Doe,221.69,Completed,East
TXN-108241,2024-12-11,Sam Wilson,177.78,Cancelled,West
TXN-198378,2024-12-27,John Doe,383.39,Cancelled,East
TXN-104880,2024-12-22,John Doe,437.71,Completed,East
TXN-172716,2024-12-15,John Doe,391.9,Pending,East
TXN-153790,2024-12-11,Bob Johnson,363.38,Cancelled,South
TXN-030392,2024-12-02,Jane Smith,120.02,Completed,North
TXN-154564,2024-12-25,Elena Rodriguez,255.23,Completed,South
TXN-114168,2024-12-26,Jane Smith,100.93,Pending,South
TXN-010955,2024-12-24,Bob Johnson,223.07,Pending,South
TXN-019929,2024-12-20,Alice Brown,85.52,Cancelled,West
TXN-074282,2024-12-25,Charlie Davis,483.08,Cancelled,North
TXN-026026,2024-12-17,Bob Johnson,339.99,Pending,South
TXN-199732,2024-12-08,Charlie Davis,415.82,Pending,South
TXN-029200,2024-12-26,Bob Johnson,378.1,Cancelled,West
TXN-143982,2024-12-20,Alice Brown,53.36,Cancelled,South
TXN-092191,2024-12-22,Sam Wilson,300.34,Completed,South
TXN-196729,2024-12-06,Sam Wilson,396.36,Cancelled,North
TXN-063690,2024-12-24,Sam Wilson,21.19,Completed,West
TXN-069196,2024-12-11,Charlie Davis,198.54,Pending,West
TXN-129606,2024-12-07,Alice Brown,131.68,Cancelled,North
TXN-045985,2024-12-30,Alice Brown,43.6,Completed,West
TXN-127445,2024-12-15,Bob Johnson,85.5,Cancelled,South
TXN-127228,2024-12-06,Bob Johnson,313.49,Cancelled,North
TXN-130785,2024-12-11,Alice Brown,244.56,Completed,West
TXN-169458,2024-12-15,Alice Brown,413.58,Cancelled,South
TXN-086509,2024-12-19,Bob Johnson,72.9,Pending,South
TXN-149746,2024-12-17,Elena Rodriguez,365.71,Pending,South
TXN-088912,2024-12-16,Alice Brown,394.95,Cancelled,West
TXN-138015,2024-12-08,Alice Brown,87.66,Pending,East
TXN-094132,2024-12-11,Bob Johnson,116.29,Pending,North
TXN-022285,2024-12-27,John Doe,115.58,Completed,North
TXN-165477,2024-12-22,Alice Brown,169.74,Cancelled,North
TXN-133357,2024-12-30,Bob Johnson,196.99,Cancelled,West
TXN-145226,2024-12-24,Bob Johnson,190.12,Completed,South
TXN-094504,2024-12-15,Bob Johnson,31.78,Completed,East
TXN-200641,2024-12-01,Sam Wilson,355.58,Cancelled,South
TXN-100239,2024-12-04,Alice Brown,465.83,Pending,West
TXN-183995,2024-12-08,Charlie Davis,115.44,Pending,East
TXN-147711,2024-12-26,Elena Rodriguez,228.49,Pending,North
TXN-050799,2024-12-16,Alice Brown,31.34,Completed,South
TXN-092841,2024-12-08,Elena Rodriguez,444.67,Completed,East
TXN-051275,2024-12-25,Bob Johnson,223.04,Cancelled,East
TXN-205334,2024-12-25,Charlie Davis,55.41,Pending,North
TXN-196670,2024-12-22,Sam Wilson,306.54,Completed,North
TXN-008783,2024-12-17,Elena Rodriguez,163.63,Completed,East
TXN-153448,2024-12-25,Elena Rodriguez,297.72,Pending,East
TXN-188102,2024-12-25,Jane Smith,235.05,Cancelled,West
TXN-099884,2024-12-05,John Doe,475.78,Pending,North
TXN-138878,2024-12-28,John Doe,223.66,Pending,South
TXN-006531,2024-12-24,Elena Rodriguez,273.07,Cancelled,South
TXN-141947,2024-12-26,Jane Smith,147.64,Cancelled,West
TXN-090891,2024-12-06,John Doe,49.13,Cancelled,North
TXN-198447,2024-12-28,Charlie Davis,480.93,Completed,West
TXN-198426,2024-12-08,Jane Smith,74.33,Completed,East
TXN-019238,2024-12-03,Charlie Davis,296.32,Completed,North
TXN-160480,2024-12-14,Alice Brown,231.11,Cancelled,North
TXN-060438,2024-12-24,John Doe,67.29,Completed,West
TXN-187989,2024-12-28,Alice Brown,147.0,Completed,East
TXN-134796,2024-12-28,Jane Smith,280.34,Cancelled,South
TXN-085574,2024-12-23,John Doe,236.08,Cancelled,West
TXN-140850,2024-12-02,Sam Wilson,419.08,Completed,North
TXN-177748,2024-12-19,Alice Brown,388.17,Cancelled,North
TXN-089501,2024-12-19,Bob Johnson,172.49,Cancelled,North
TXN-153829,2024-12-25,John Doe,84.51,Completed,South
TXN-170160,2024-12-04,John Doe,204.14,Pending,West
TXN-100286,2024-12-08,Bob Johnson,316.43,Pending,West
TXN-179631,2024-12-23,Bob Johnson,243.77,Cancelled,South
TXN-027716,2024-12-20,Bob Johnson,366.59,Completed,East
TXN-147658,2024-12-08,Sam Wilson,415.46,Cancelled,West
TXN-039132,2024-12-02,Charlie Davis,468.4,Cancelled,North
TXN-162038,2024-12-19,Alice Brown,253.48,Cancelled,East
TXN-084999,2024-12-06,Charlie Davis,335.91,Completed,West
TXN-201293,2024-12-23,Jane Smith,146.64,Completed,West
TXN-206557,2024-12-24,Alice Brown,159.19,Cancelled,North
TXN-027272,2024-12-04,Alice Brown,241.62,Completed,East
TXN-176439,2024-12-10,Charlie Davis,257.63,Pending,East
TXN-152567,2024-12-07,Elena Rodriguez,76.46,Cancelled,South
TXN-150855,2024-12-18,Alice Brown,354.26,Pending,North
TXN-179461,2024-12-17,Bob Johnson,124.28,Cancelled,South
TXN-101207,2024-12-31,Alice Brown,323.63,Cancelled,East
TXN-204667,2024-12-14,Sam Wilson,178.07,Completed,West
TXN-146503,2024-12-13,Sam Wilson,97.09,Cancelled,West
TXN-039328,2024-12-15,Elena Rodriguez,422.85,Pending,East
TXN-042853,2024-12-11,Charlie Davis,464.98,Cancelled,West
TXN-148864,2024-12-11,Alice Brown,83.94,Completed,East
TXN-065010,2024-12-10,Alice Brown,329.59,Completed,North
TXN-061855,2024-12-26,Sam Wilson,284.23,Cancelled,South
TXN-136438,2024-12-06,Sam Wilson,256.56,Pending,East
TXN-082603,2024-12-21,Sam Wilson,64.44,Cancelled,East
TXN-092766,2024-12-03,Alice Brown,132.15,Cancelled,West
TXN-127249,2024-12-11,Charlie Davis,420.45,Pending,West
TXN-043313,2024-12-11,Bob Johnson,107.55,Completed,North
TXN-158818,2024-12-19,Jane Smith,41.7,Cancelled,South
TXN-150504,2024-12-10,Elena Rodriguez,278.65,Cancelled,East
TXN-133495,2024-12-16,Jane Smith,381.47,Completed,South
TXN-072387,2024-12-30,Sam Wilson,247.15,Completed,North
TXN-176024,2024-12-04,Bob Johnson,454.14,Pending,West
TXN-182572,2024-12-14,Jane Smith,343.98,Completed,West
TXN-143401,2024-12-17,Bob Johnson,352.9,Completed,East
TXN-099508,2024-12-01,Sam Wilson,73.52,Completed,North
TXN-206956,2024-12-23,Sam Wilson,323.01,Pending,South
TXN-083574,2024-12-22,John Doe,297.9,Pending,West
TXN-041212,2024-12-28,Alice Brown,368.24,Completed,North
TXN-139544,2024-12-20,Sam Wilson,395.07,Completed,East
TXN-022442,2024-12-31,Alice Brown,38.13,Pending,South
TXN-111415,2024-12-06,Sam Wilson,439.76,Cancelled,South
TXN-098168,2024-12-12,Bob Johnson,361.13,Completed,North
TXN-203835,2024-12-05,Elena Rodriguez,495.85,Cancelled,South
TXN-008101,2024-12-25,Bob Johnson,212.86,Completed,South
TXN-037838,2024-12-11,Bob Johnson,145.36,Pending,East
TXN-160588,2024-12-26,John Doe,494.94,Cancelled,East
TXN-037321,2024-12-15,Charlie Davis,245.28,Pending,South
TXN-029195,2024-12-05,John Doe,302.81,Cancelled,West
TXN-047080,2024-12-24,Bob Johnson,142.73,Completed,East
TXN-000377,2024-12-08,Sam Wilson,39.16,Completed,South
TXN-157830,2024-12-09,Bob Johnson,214.52,Pending,East
TXN-012023,2024-12-03,Charlie Davis,423.35,Pending,South
TXN-009754,2024-12-29,Jane Smith,64.75,Pending,South
TXN-030882,2024-12-27,Jane Smith,290.19,Completed,East
TXN-179257,2024-12-28,Sam Wilson,305.16,Pending,East
TXN-049844,2024-12-18,Bob Johnson,363.25,Pending,North
TXN-011839,2024-12-22,Charlie Davis,151.31,Cancelled,West
TXN-047813,2024-12-01,Charlie Davis,85.48,Cancelled,South
TXN-151325,2024-12-13,Sam Wilson,453.37,Pending,North
TXN-045258,2024-12-10,Charlie Davis,330.72,Pending,North
TXN-007057,2024-12-10,Sam Wilson,314.82,Completed,North
TXN-004070,2024-12-14,Bob Johnson,294.54,Cancelled,West
TXN-065677,2024-12-15,Bob Johnson,42.2,Completed,South
TXN-145981,2024-12-15,Jane Smith,494.14,Pending,West
TXN-125090,2024-12-28,Jane Smith,260.79,Cancelled,East
TXN-024323,2024-12-17,Alice Brown,53.69,Cancelled,East
TXN-004375,2024-12-16,Charlie Davis,413.3,Cancelled,North
TXN-029569,2024-12-02,Charlie Davis,249.32,Completed,North
TXN-043491,2024-12-07,Bob Johnson,379.36,Pending,South
TXN-076671,2024-12-29,Elena Rodriguez,115.21,Completed,East
TXN-135923,2024-12-04,Charlie Davis,102.01,Completed,East
TXN-117723,2024-12-22,Sam Wilson,361.51,Cancelled,South
TXN-133550,2024-12-27,Alice Brown,342.23,Cancelled,West
TXN-140316,2024-12-26,Alice Brown,233.98,Cancelled,South
TXN-130157,2024-12-23,John Doe,328.44,Completed,South
TXN-151324,2024-12-15,Charlie Davis,108.62,Completed,West
TXN-006822,2024-12-06,John Doe,327.46,Pending,West
TXN-053705,2024-12-08,Jane Smith,472.11,Pending,South
TXN-025571,2024-12-04,John Doe,222.82,Cancelled,East
TXN-086250,2024-12-11,John Doe,451.88,Completed,West
TXN-176821,2024-12-20,Elena Rodriguez,122.56,Pending,East
TXN-078545,2024-12-04,Bob Johnson,71.53,Pending,East
TXN-173837,2024-12-17,John Doe,319.66,Cancelled,West
TXN-162380,2024-12-26,Charlie Davis,214.94,Pending,South
TXN-204182,2024-12-21,Sam Wilson,411.72,Cancelled,South
TXN-086131,2024-12-09,Alice Brown,394.88,Completed,East
TXN-007755,2024-12-19,Alice Brown,232.35,Pending,West
TXN-117933,2024-12-23,Elena Rodriguez,30.71,Completed,North
TXN-154655,2024-12-02,Alice Brown,86.98,Pending,South
TXN-072892,2024-12-14,Charlie Davis,44.37,Pending,North
TXN-041678,2024-12-19,Jane Smith,228.87,Completed,West
TXN-185195,2024-12-01,John Doe,487.39,Pending,East
TXN-157540,2024-12-22,John Doe,262.81,Cancelled,North
TXN-143923,2024-12-26,Elena Rodriguez,301.79,Pending,South
TXN-185885,2024-12-14,Elena Rodriguez,346.7,Completed,North
TXN-164140,2024-12-25,Alice Brown,189.1,Cancelled,South
TXN-201420,2024-12-19,Alice Brown,70.09,Cancelled,South
TXN-083065,2024-12-10,Elena Rodriguez,76.21,Cancelled,West
TXN-000743,2024-12-29,Alice Brown,40.06,Completed,South
TXN-193400,2024-12-22,John Doe,331.03,Completed,North
TXN-170662,2024-12-05,Elena Rodriguez,351.44,Completed,East
TXN-069957,2024-12-28,Charlie Davis,110.6,Completed,West
TXN-179908,2024-12-23,John Doe,109.58,Pending,North
TXN-140621,2024-12-06,Alice Brown,342.71,Completed,West
TXN-191542,2024-12-30,Sam Wilson,349.23,Cancelled,South
TXN-199884,2024-12-02,Alice Brown,446.12,Pending,East
TXN-071208,2024-12-03,Sam Wilson,418.77,Completed,South
TXN-052261,2024-12-13,Jane Smith,395.76,Cancelled,West
TXN-116892,2024-12-23,Sam Wilson,203.45,Completed,South
TXN-090999,2024-12-09,Bob Johnson,284.67,Cancelled,West
TXN-153120,2024-12-27,Charlie Davis,112.04,Cancelled,East
TXN-117593,2024-12-16,Alice Brown,335.73,Pending,North
TXN-192433,2024-12-30,Sam Wilson,367.74,Pending,South
TXN-122281,2024-12-15,Jane Smith,308.08,Cancelled,North
TXN-137803,2024-12-23,Elena Rodriguez,319.32,Pending,West
TXN-024661,2024-12-29,Charlie Davis,356.71,Cancelled,North
TXN-109316,2024-12-25,John Doe,220.38,Cancelled,North
TXN-098519,2024-12-10,Jane Smith,183.98,Completed,West
TXN-097372,2024-12-07,Alice Brown,209.06,Cancelled,West
TXN-115018,2024-12-13,Sam Wilson,222.81,Cancelled,South
TXN-031251,2024-12-31,John Doe,396.11,Cancelled,South
TXN-118781,2024-12-21,Sam Wilson,158.18,Completed,North
TXN-047195,2024-12-25,Alice Brown,294.85,Cancelled,West
TXN-116716,2024-12-29,John Doe,448.12,Cancelled,West
TXN-128776,2024-12-18,Alice Brown,442.51,Completed,West
TXN-185040,2024-12-13,Jane Smith,34.04,Cancelled,North
TXN-201362,2024-12-15,Jane Smith,342.65,Pending,West
TXN-187921,2024-12-19,Sam Wilson,356.66,Completed,South
TXN-114058,2024-12-11,Jane Smith,115.58,Pending,South
TXN-186398,2024-12-28,Charlie Davis,95.6,Pending,East
TXN-208667,2024-12-12,Alice Brown,75.71,Cancelled,West
TXN-124030,2024-12-25,Sam Wilson,341.3,Cancelled,South
TXN-003728,2024-12-14,John Doe,299.19,Cancelled,South
TXN-051094,2024-12-01,Bob Johnson,81.97,Cancelled,South
TXN-108627,2024-12-02,Jane Smith,186.13,Pending,South
TXN-154678,2024-12-05,Alice Brown,85.5,Pending,East
TXN-051280,2024-12-14,John Doe,121.17,Pending,East
TXN-058833,2024-12-31,Charlie Davis,204.3,Completed,East
TXN-058322,2024-12-07,Jane Smith,368.31,Cancelled,East
TXN-197404,2024-12-11,Alice Brown,215.1,Cancelled,South
TXN-119720,2024-12-28,Elena Rodriguez,170.66,Cancelled,South
TXN-056669,2024-12-03,Sam Wilson,307.26,Pending,South
TXN-100127,2024-12-18,John Doe,431.82,Pending,East
TXN-187376,2024-12-29,Elena Rodriguez,43.71,Completed,East
TXN-060854,2024-12-05,Alice Brown,118.04,Cancelled,North
TXN-052623,2024-12-27,Bob Johnson,345.82,Pending,West
TXN-155743,2024-12-24,John Doe,449.28,Cancelled,East
TXN-069559,2024-12-10,Sam Wilson,296.93,Pending,South
TXN-193654,2024-12-06,Charlie Davis,375.68,Completed,North
TXN-201915,2024-12-14,Charlie Davis,225.75,Completed,East
TXN-043993,2024-12-13,Elena Rodriguez,125.16,Pending,North
TXN-052521,2024-12-24,Elena Rodriguez,362.12,Cancelled,West
TXN-079184,2024-12-24,Alice Brown,354.62,Cancelled,West
TXN-201808,2024-12-16,Sam Wilson,154.24,Completed,East
TXN-136334,2024-12-26,Charlie Davis,33.18,Cancelled,West
TXN-160263,2024-12-08,Sam Wilson,39.4,Completed,West
TXN-050230,2024-12-12,John Doe,151.08,Pending,North
TXN-082433,2024-12-19,Jane Smith,103.0,Cancelled,West
TXN-054343,2024-12-16,Elena Rodriguez,368.22,Pending,North
TXN-083713,2024-12-20,Elena Rodriguez,85.39,Cancelled,North
TXN-082193,2024-12-13,Jane Smith,463.53,Completed,East
TXN-131761,2024-12-29,Bob Johnson,310.21,Completed,North
TXN-179296,2024-12-18,Elena Rodriguez,390.33,Cancelled,East
TXN-141376,2024-12-15,Bob Johnson,40.03,Completed,North
TXN-146526,2024-12-05,Alice Brown,19.3,Completed,North
TXN-172690,2024-12-05,Jane Smith,95.82,Completed,West
TXN-042689,2024-12-17,Bob Johnson,100.24,Pending,South
TXN-051662,2024-12-29,Alice Brown,431.51,Pending,West
TXN-193103,2024-12-02,Charlie Davis,367.28,Pending,South
TXN-197483,2024-12-19,John Doe,163.54,Completed,North
TXN-127839,2024-12-06,Sam Wilson,427.44,Completed,East
TXN-181219,2024-12-17,Elena Rodriguez,228.02,Completed,West
TXN-179174,2024-12-13,John Doe,14.76,Completed,North
TXN-203771,2024-12-06,Charlie Davis,140.19,Cancelled,South
TXN-009588,2024-12-17,Sam Wilson,83.03,Pending,East
TXN-101242,2024-12-19,John Doe,401.93,Completed,East
TXN-072519,2024-12-19,Alice Brown,350.31,Pending,South
TXN-168715,2024-12-24,Charlie Davis,265.35,Pending,West
TXN-015989,2024-12-02,Sam Wilson,293.06,Completed,North
TXN-054316,2024-12-15,Elena Rodriguez,246.88,Cancelled,North
TXN-077347,2024-12-13,Jane Smith,177.58,Pending,West
TXN-181491,2024-12-11,Sam Wilson,356.7,Pending,West
TXN-062611,2024-12-25,Sam Wilson,409.53,Cancelled,East
TXN-172913,2024-12-30,Sam Wilson,308.29,Cancelled,South
TXN-186278,2024-12-28,John Doe,54.91,Cancelled,East
TXN-198181,2024-12-08,Bob Johnson,151.72,Completed,West
TXN-017198,2024-12-19,Alice Brown,304.48,Pending,East
TXN-120736,2024-12-23,John Doe,99.62,Cancelled,East
TXN-130105,2024-12-14,Sam Wilson,481.11,Pending,West
TXN-148288,2024-12-29,Jane Smith,270.07,Completed,West
TXN-091225,2024-12-02,Sam Wilson,236.29,Cancelled,West
TXN-074478,2024-12-29,John Doe,471.2,Cancelled,West
TXN-148869,2024-12-13,Bob Johnson,168.96,Pending,West
TXN-035593,2024-12-03,Jane Smith,123.18,Cancelled,West
TXN-099833,2024-12-15,Jane Smith,460.01,Pending,South
TXN-204299,2024-12-25,Bob Johnson,262.93,Cancelled,West
TXN-152744,2024-12-01,Jane Smith,226.09,Pending,East
TXN-001750,2024-12-21,Sam Wilson,165.62,Completed,South
TXN-094461,2024-12-01,Sam Wilson,278.57,Pending,West
TXN-161815,2024-12-08,Alice Brown,46.31,Completed,South
TXN-120364,2024-12-31,Jane Smith,215.37,Cancelled,North
TXN-177584,2024-12-10,Elena Rodriguez,472.08,Completed,West
TXN-008419,2024-12-10,Charlie Davis,128.94,Pending,East
TXN-169245,2024-12-15,John Doe,312.2,Pending,South
TXN-080839,2024-12-01,Jane Smith,222.82,Pending,West
TXN-038863,2024-12-11,Bob Johnson,485.76,Pending,East
TXN-144081,2024-12-28,Charlie Davis,85.24,Completed,East
TXN-052437,2024-12-07,Elena Rodriguez,172.55,Completed,East
TXN-097540,2024-12-23,John Doe,35.25,Cancelled,North
TXN-056717,2024-12-20,Charlie Davis,77.77,Pending,North
